figure_slug,figure_title,strategy_key,strategy_label,ft_checkpoint,dataset_key,panel_label,method,shot,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,aggregate_score,aggregate_score_label,aggregate_direction,name,model,strategy,metric_source_file
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,DIY IT,,stereotype_preference_pct,Stereotype preference %,50,64.26,14.26,64.26,metric_score,target50,m3_finetune_llama_ms500,m3_finetune_ci,counter_imaging,results/new_results/m3_finetune_llama_ms500/evalshared/crows_pairs_metrics_overall_m3_finetune_ci.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,46.82,3.18,46.82,metric_score,target50,m6_self_debiasing,m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,46.49,3.51,46.49,metric_score,target50,m6_self_debiasing,m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,46.09,3.91,46.09,metric_score,target50,m6_self_debiasing,m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,49.14,0.86,49.14,metric_score,target50,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,48.94,1.06,48.94,metric_score,target50,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,49.01,0.99,49.01,metric_score,target50,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,Base Model Inference,,SS Score,SS Score overall,50,58.2905,8.29053,68.00223461,ICAT Score,higher,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/stereoset_metrics_llama_8b.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,ICL,,SS Score,SS Score overall,50,55.5385,5.53845,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,counter_imaging,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/stereoset_metrics_m4_baseicl_zero_llama8b_ci_stereoset.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,DIY IT,,SS Score,SS Score overall,50,57.239,7.23898,68.55703101,ICAT Score,higher,m3_finetune_llama_ms500,m3_finetune_ci,counter_imaging,results/new_results/m3_finetune_llama_ms500/evalshared/stereoset_metrics_m3_finetune_ci.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 0-shot",0,SS Score,SS Score overall,50,42.6798,7.32017,44.80528389,ICAT Score,higher,m6_self_debiasing,m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__counter_imaging/stereoset/stereoset_metrics_m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 1-shot",1,SS Score,SS Score overall,50,43.751,6.249,42.05665503,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/stereoset/stereoset_metrics_m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (No IT), 2-shot",2,SS Score,SS Score overall,50,43.3054,6.69464,41.96274755,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/stereoset/stereoset_metrics_m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 0-shot",0,SS Score,SS Score overall,50,42.7807,7.21934,45.00807137,ICAT Score,higher,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/stereoset/stereoset_metrics_m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 1-shot",1,SS Score,SS Score overall,50,43.8808,6.11917,43.44810201,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/stereoset/stereoset_metrics_m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,stereoset,StereoSet,"DIY Two Pass (IT), 2-shot",2,SS Score,SS Score overall,50,44.4649,5.53508,43.64507833,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/stereoset/stereoset_metrics_m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,Base Model Inference,,Bias_score_ambig,Bias score ambig.,0,7.39,7.39,3.047,mean_abs_bias_disambig,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/bbq/bbq_metrics_baseline_evalshared_all_20260306_1249.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,ICL,,Bias_score_ambig,Bias score ambig.,0,4.34,4.34,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,counter_imaging,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/bbq/bbq_metrics_m4_baseicl_zero_llama8b_ci_bbq.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,DIY IT,,Bias_score_ambig,Bias score ambig.,0,4.151,4.151,0.66,mean_abs_bias_disambig,lower,m3_finetune_llama_ms500,m3_finetune_ci:m3_finetune_ci_instr_off_ALL,counter_imaging,results/new_results/m3_finetune_llama_ms500/bbq/bbq_metrics_m3_finetune_ci.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (No IT), 0-shot",0,Bias_score_ambig,Bias score ambig.,0,2.771,2.771,0.087,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (No IT), 1-shot",1,Bias_score_ambig,Bias score ambig.,0,1.575,1.575,0.472,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_one__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (No IT), 2-shot",2,Bias_score_ambig,Bias score ambig.,0,0.929,0.929,0.533,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_two__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (IT), 0-shot",0,Bias_score_ambig,Bias score ambig.,0,2.063,2.063,0.799,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (IT), 1-shot",1,Bias_score_ambig,Bias score ambig.,0,2.094,2.094,0.974,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Ambig.,"DIY Two Pass (IT), 2-shot",2,Bias_score_ambig,Bias score ambig.,0,1.73,1.73,1.112,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,Base Model Inference,,Bias_score_disambig,Bias score disambig.,0,3.047,3.047,3.047,mean_abs_bias_disambig,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/bbq/bbq_metrics_baseline_evalshared_all_20260306_1249.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,ICL,,Bias_score_disambig,Bias score disambig.,0,0.723,0.723,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,counter_imaging,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/bbq/bbq_metrics_m4_baseicl_zero_llama8b_ci_bbq.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,DIY IT,,Bias_score_disambig,Bias score disambig.,0,0.66,0.66,0.66,mean_abs_bias_disambig,lower,m3_finetune_llama_ms500,m3_finetune_ci:m3_finetune_ci_instr_off_ALL,counter_imaging,results/new_results/m3_finetune_llama_ms500/bbq/bbq_metrics_m3_finetune_ci.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (No IT), 0-shot",0,Bias_score_disambig,Bias score disambig.,0,0.087,0.087,0.087,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (No IT), 1-shot",1,Bias_score_disambig,Bias score disambig.,0,-0.472,0.472,0.472,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_one__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (No IT), 2-shot",2,Bias_score_disambig,Bias score disambig.,0,-0.533,0.533,0.533,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_two__base__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (IT), 0-shot",0,Bias_score_disambig,Bias score disambig.,0,0.799,0.799,0.799,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260317_main3/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (IT), 1-shot",1,Bias_score_disambig,Bias score disambig.,0,0.974,0.974,0.974,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,bbq,BBQ Disambig.,"DIY Two Pass (IT), 2-shot",2,Bias_score_disambig,Bias score disambig.,0,1.112,1.112,1.112,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/bbq/bbq_metrics.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,Base Model Inference,,abs_pro_anti_gap,Abs. pro/anti gap,0,0.276515,0.276515,0.27651515,abs_pro_anti_gap,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/winobias/llama_8b/winobias_metrics_overall_llama_8b.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,ICL,,abs_pro_anti_gap,Abs. pro/anti gap,0,0.277778,0.277778,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,counter_imaging,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/winobias/m4_baseicl_zero_llama8b_ci_winobias/winobias_metrics_overall_m4_baseicl_zero_llama8b_ci_winobias.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,DIY IT,,abs_pro_anti_gap,Abs. pro/anti gap,0,0.272727,0.272727,0.27272727,abs_pro_anti_gap,lower,m3_finetune_llama_ms500,m3_finetune_ci_winobias,counter_imaging,results/new_results/m3_finetune_llama_ms500/evalshared/winobias/m3_finetune_ci_winobias/winobias_metrics_overall_m3_finetune_ci_winobias.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (No IT), 0-shot",0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.159091,0.159091,0.15909091,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__base__counter_imaging/winobias/winobias/m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (No IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.170455,0.170455,0.17045455,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__counter_imaging/winobias/winobias/m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass_one__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (No IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.147727,0.147727,0.14772727,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__base__counter_imaging/winobias/winobias/m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass_two__base__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 0-shot",0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.131313,0.131313,0.13131313,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results_curated/m6_self_debiasing/incorrect/m6sd_20260323_091321_twopass_zero_fix/eval/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winobias/winobias/m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.104798,0.104798,0.10479798,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winobias/winobias/m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass_one__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winobias,WinoBias,"DIY Two Pass (IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.103535,0.103535,0.10353535,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging,counter_imaging,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging/winobias/winobias/m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging/winobias_metrics_overall_m6_two_pass_two__finetuned_ms-500-counter-imaging-opinion-action-event-allversions__counter_imaging_self_debias_two_pass_counter_imaging.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,Base Model Inference,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.191667,0.191667,18.33333333,mean_abs_occupation_gender_bias_score,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/winogender/llama_8b/winogender_metrics_overall_llama_8b.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,ICL,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.179167,0.179167,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,counter_imaging,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/winogender/m4_baseicl_zero_llama8b_ci_winogender/winogender_metrics_overall_m4_baseicl_zero_llama8b_ci_winogender.csv
counter_stereotypic_imaging_all_versions,"Counter-stereotypic imaging, matched IT checkpoint",counter_imaging,Counter-stereotypic imaging,matched all-version,winogender,WinoGender,DIY IT,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.195833,0.195833,17.91666667,mean_abs_occupation_gender_bias_score,lower,m3_finetune_llama_ms500,m3_finetune_ci_winogender,counter_imaging,results/new_results/m3_finetune_llama_ms500/evalshared/winogender/m3_finetune_ci_winogender/winogender_metrics_overall_m3_finetune_ci_winogender.csv
