dataset_key,panel_label,method_key,method_label,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,metric_source_file,setting,shot,figure_title
winobias,WinoBias,no_it_2,No IT 2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.065656566,0.065656566,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.055555556,0.055555556,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.060606061,0.060606061,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/winobias/winobias/m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winogender/llama70b_plain_base_winogender/winogender_metrics_overall_llama70b_plain_base_winogender.csv,Base,,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_sr_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_sr_winogender.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_sr_winogender/winogender_metrics_overall_m3_llama70b_ms500_sr_winogender.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,no_it_2,No IT 2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_two__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,2,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.083333333,0.083333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__sr__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__sr__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it_2,IT 2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.079166667,0.079166667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__sr__stereotype_replacement/winogender/winogender/m6_l70b_two_pass_two__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_l70b_two_pass_two__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,2,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,66.11,16.11,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/crows_pairs_metrics_overall_llama70b_plain_base_crowspairs.csv,Base,,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,68.57,18.57,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama70b_ind_crowspairs.csv,ICL,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,66.18,16.18,results/new_results/m3_finetune_llama70b_ms500/evalshared/crows_pairs_metrics_overall_m3_llama70b_ms500_ind_crowspairs.csv,DIY IT,,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,48.34,1.66,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,47.41,2.59,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,45.89,4.11,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,44.69,5.31,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,59.9998,9.9997996,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/stereoset_metrics_llama70b_plain_base_stereoset.csv,Base,,"Individuation, matched IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,60.414598,10.414598,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/stereoset_metrics_m4_baseicl_zero_llama70b_ind_stereoset.csv,ICL,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,60.425805,10.425805,results/new_results/m3_finetune_llama70b_ms500/evalshared/stereoset_metrics_m3_llama70b_ms500_ind_stereoset.csv,DIY IT,,"Individuation, matched IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,45.499678,4.5003224,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,47.557108,2.4428924,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/stereoset/stereoset_metrics_m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,46.889094,3.1109064,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,47.779432,2.2205681,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/stereoset/stereoset_metrics_m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,7.046,7.046,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,5.353,5.353,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_ind_bbq.csv,ICL,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,7.463,7.463,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_ind_bbq.csv,DIY IT,,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_0,No IT 0,Bias_score_ambig,Bias score ambig.,0,5.568,5.568,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_1,No IT 1,Bias_score_ambig,Bias score ambig.,0,5.719,5.719,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it_0,IT 0,Bias_score_ambig,Bias score ambig.,0,5.349,5.349,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/bbq/bbq_metrics.csv,IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it_1,IT 1,Bias_score_ambig,Bias score ambig.,0,5.373,5.373,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/bbq/bbq_metrics.csv,IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,base,Base Model Inference,Bias_score_disambig,Bias score disambig.,0,0.388,0.388,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/bbq/bbq_metrics_llama70b_plain_base_bbq.csv,Base,,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,icl,ICL,Bias_score_disambig,Bias score disambig.,0,0.599,0.599,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/bbq/bbq_metrics_m4_baseicl_zero_llama70b_ind_bbq.csv,ICL,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.648,0.648,results/new_results/m3_finetune_llama70b_ms500/bbq/bbq_metrics_m3_llama70b_ms500_ind_bbq.csv,DIY IT,,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_0,No IT 0,Bias_score_disambig,Bias score disambig.,0,-0.107,0.107,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_1,No IT 1,Bias_score_disambig,Bias score disambig.,0,0.928,0.928,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it_0,IT 0,Bias_score_disambig,Bias score disambig.,0,1.588,1.588,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/bbq/bbq_metrics.csv,IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,2.018,2.018,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/bbq/bbq_metrics.csv,IT,1,"Individuation, matched IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winobias/llama70b_plain_base_winobias/winobias_metrics_overall_llama70b_plain_base_winobias.csv,Base,,"Individuation, matched IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14393939,0.14393939,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winobias/m4_baseicl_zero_llama70b_ind_winobias/winobias_metrics_overall_m4_baseicl_zero_llama70b_ind_winobias.csv,ICL,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.14141414,0.14141414,results/new_results/m3_finetune_llama70b_ms500/evalshared/winobias/m3_llama70b_ms500_ind_winobias/winobias_metrics_overall_m3_llama70b_ms500_ind_winobias.csv,DIY IT,,"Individuation, matched IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.073232323,0.073232323,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/winobias/winobias/m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.071969697,0.071969697,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/winobias/winobias/m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
winobias,WinoBias,no_it_2,No IT 2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.061868687,0.061868687,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_individuating__individuating/winobias/winobias/m6_l70b_two_pass_two__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_two__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,2,"Individuation, matched IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.071969697,0.071969697,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/winobias/winobias/m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.078282828,0.078282828,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/winobias/winobias/m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
winobias,WinoBias,it_2,IT 2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.10227273,0.10227273,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__ind__individuating/winobias/winobias/m6_l70b_two_pass_two__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_l70b_two_pass_two__ind__individuating_self_debias_two_pass_individuating.csv,IT,2,"Individuation, matched IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/winogender/llama70b_plain_base_winogender/winogender_metrics_overall_llama70b_plain_base_winogender.csv,Base,,"Individuation, matched IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0625,0.0625,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/winogender/m4_baseicl_zero_llama70b_ind_winogender/winogender_metrics_overall_m4_baseicl_zero_llama70b_ind_winogender.csv,ICL,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0875,0.0875,results/new_results/m3_finetune_llama70b_ms500/evalshared/winogender/m3_llama70b_ms500_ind_winogender/winogender_metrics_overall_m3_llama70b_ms500_ind_winogender.csv,DIY IT,,"Individuation, matched IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_individuating__individuating/winogender/winogender/m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0375,0.0375,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_individuating__individuating/winogender/winogender/m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.058333333,0.058333333,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__ind__individuating/winogender/winogender/m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__ind__individuating/winogender/winogender/m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_l70b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,66.11,16.11,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/crows_pairs_metrics_overall_llama70b_plain_base_crowspairs.csv,Base,,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,68.97,18.97,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama70b_pt_crowspairs.csv,ICL,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,66.64,16.64,results/new_results/m3_finetune_llama70b_ms500/evalshared/crows_pairs_metrics_overall_m3_llama70b_ms500_pt_crowspairs.csv,DIY IT,,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,49.67,0.33,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,49.87,0.13,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_perspective_taking__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,1,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_2,No IT 2,stereotype_preference_pct,Stereotype preference %,50,47.94,2.06,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__base_perspective_taking__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_two__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,2,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,45.69,4.31,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pt__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,47.41,2.59,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__pt__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_one__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,1,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_2,IT 2,stereotype_preference_pct,Stereotype preference %,50,48.41,1.59,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_two__pt__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_l70b_two_pass_two__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,2,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,59.9998,9.9997996,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/plain_direct/evalshared/stereoset_metrics_llama70b_plain_base_stereoset.csv,Base,,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,61.370991,11.370991,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama70b/evalshared/stereoset_metrics_m4_baseicl_zero_llama70b_pt_stereoset.csv,ICL,0,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,60.631089,10.631089,results/new_results/m3_finetune_llama70b_ms500/evalshared/stereoset_metrics_m3_llama70b_ms500_pt_stereoset.csv,DIY IT,,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,45.914407,4.0855935,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,0,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,49.205917,0.79408283,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_one__base_perspective_taking__perspective_taking/stereoset/stereoset_metrics_m6_l70b_two_pass_one__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,1,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,46.372962,3.6270384,results/new_results/m6_llama70b_original5/m6_llama70b_original5_20260415_195536/m6/eval/m6_l70b_two_pass_zero__pt__perspective_taking/stereoset/stereoset_metrics_m6_l70b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,0,"Perspective-taking, matched IT checkpoint"
