dataset_key,panel_label,method_key,method_label,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,metric_source_file,setting,shot,figure_title
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.064393939,0.064393939,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__sr__stereotype_replacement/winobias/winobias/m6_qwen35_27b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m3_qwen35_27b_base_all5/evalshared/winogender/m3_qwen35_27b_base_winogender/winogender_metrics_overall_m3_qwen35_27b_base_winogender.csv,Base,,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winogender/m4_baseicl_zero_qwen35_27b_sr_winogender/winogender_metrics_overall_m4_baseicl_zero_qwen35_27b_sr_winogender.csv,ICL,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winogender/m3_qwen35_27b_ms500_sr_winogender/winogender_metrics_overall_m3_qwen35_27b_ms500_sr_winogender.csv,DIY IT,,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0083333333,0.0083333333,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0083333333,0.0083333333,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_stereotype_replacement__stereotype_replacement/winogender/winogender/m6_qwen35_27b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__base_stereotype_replacement__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,No IT,1,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.020833333,0.020833333,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement/winogender/winogender/m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,0,"Stereotype replacement, matched IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.025,0.025,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__sr__stereotype_replacement/winogender/winogender/m6_qwen35_27b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__sr__stereotype_replacement_self_debias_two_pass_stereotype_replacement.csv,IT,1,"Stereotype replacement, matched IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,63.53,13.53,results/new_results/m3_qwen35_27b_base_all5/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_base_crowspairs.csv,Base,,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,62.4,12.4,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_qwen35_27b_ind_crowspairs.csv,ICL,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,63.4,13.4,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_ms500_ind_crowspairs.csv,DIY IT,,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,47.02,2.98,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,50,0,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,42.77,7.23,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,44.36,5.64,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,57.574439,7.5744385,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,Base,,"Individuation, matched IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,58.635274,8.6352741,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_ind_stereoset.csv,ICL,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,58.127857,8.1278565,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_ind_stereoset.csv,DIY IT,,"Individuation, matched IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,49.059853,0.94014677,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,49.667606,0.33239373,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,49.169445,0.83055541,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,49.64275,0.35725042,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,5.708,5.708,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,Base,,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,11.533,11.533,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_ind_bbq.csv,ICL,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,6.358,6.358,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_ind_bbq.csv,DIY IT,,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_0,No IT 0,Bias_score_ambig,Bias score ambig.,0,1.939,1.939,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,no_it_1,No IT 1,Bias_score_ambig,Bias score ambig.,0,0.937,0.937,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it_0,IT 0,Bias_score_ambig,Bias score ambig.,0,5.941,5.941,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/bbq/bbq_metrics.csv,IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Ambig.,it_1,IT 1,Bias_score_ambig,Bias score ambig.,0,6.002,6.002,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/bbq/bbq_metrics.csv,IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,base,Base Model Inference,Bias_score_disambig,Bias score disambig.,0,0.884,0.884,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,Base,,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,icl,ICL,Bias_score_disambig,Bias score disambig.,0,0.974,0.974,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_ind_bbq.csv,ICL,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it,DIY IT,Bias_score_disambig,Bias score disambig.,0,0.735,0.735,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_ind_bbq.csv,DIY IT,,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_0,No IT 0,Bias_score_disambig,Bias score disambig.,0,0.944,0.944,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,no_it_1,No IT 1,Bias_score_disambig,Bias score disambig.,0,-0.149,0.149,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/bbq/bbq_metrics.csv,No IT,1,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it_0,IT 0,Bias_score_disambig,Bias score disambig.,0,0.741,0.741,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/bbq/bbq_metrics.csv,IT,0,"Individuation, matched IT checkpoint"
bbq,BBQ Disambig.,it_1,IT 1,Bias_score_disambig,Bias score disambig.,0,0.796,0.796,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/bbq/bbq_metrics.csv,IT,1,"Individuation, matched IT checkpoint"
winobias,WinoBias,base,Base Model Inference,abs_pro_anti_gap,Abs. pro/anti gap,0,0.077020202,0.077020202,results/new_results/m3_qwen35_27b_base_all5/evalshared/winobias/m3_qwen35_27b_base_winobias/winobias_metrics_overall_m3_qwen35_27b_base_winobias.csv,Base,,"Individuation, matched IT checkpoint"
winobias,WinoBias,icl,ICL,abs_pro_anti_gap,Abs. pro/anti gap,0,0.078282828,0.078282828,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winobias/m4_baseicl_zero_qwen35_27b_ind_winobias/winobias_metrics_overall_m4_baseicl_zero_qwen35_27b_ind_winobias.csv,ICL,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,it,DIY IT,abs_pro_anti_gap,Abs. pro/anti gap,0,0.074494949,0.074494949,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winobias/m3_qwen35_27b_ms500_ind_winobias/winobias_metrics_overall_m3_qwen35_27b_ms500_ind_winobias.csv,DIY IT,,"Individuation, matched IT checkpoint"
winobias,WinoBias,no_it_0,No IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.013888889,0.013888889,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/winobias/winobias/m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,no_it_1,No IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.022727273,0.022727273,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/winobias/winobias/m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
winobias,WinoBias,it_0,IT 0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.045454545,0.045454545,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/winobias/winobias/m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
winobias,WinoBias,it_1,IT 1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.035353535,0.035353535,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/winobias/winobias/m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating/winobias_metrics_overall_m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
winogender,WinoGender,base,Base Model Inference,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.066666667,0.066666667,results/new_results/m3_qwen35_27b_base_all5/evalshared/winogender/m3_qwen35_27b_base_winogender/winogender_metrics_overall_m3_qwen35_27b_base_winogender.csv,Base,,"Individuation, matched IT checkpoint"
winogender,WinoGender,icl,ICL,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.070833333,0.070833333,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/winogender/m4_baseicl_zero_qwen35_27b_ind_winogender/winogender_metrics_overall_m4_baseicl_zero_qwen35_27b_ind_winogender.csv,ICL,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,it,DIY IT,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.054166667,0.054166667,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/winogender/m3_qwen35_27b_ms500_ind_winogender/winogender_metrics_overall_m3_qwen35_27b_ms500_ind_winogender.csv,DIY IT,,"Individuation, matched IT checkpoint"
winogender,WinoGender,no_it_0,No IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0041666667,0.0041666667,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_individuating__individuating/winogender/winogender/m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,no_it_1,No IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0083333333,0.0083333333,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_individuating__individuating/winogender/winogender/m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__base_individuating__individuating_self_debias_two_pass_individuating.csv,No IT,1,"Individuation, matched IT checkpoint"
winogender,WinoGender,it_0,IT 0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.033333333,0.033333333,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__ind__individuating/winogender/winogender/m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_qwen35_27b_two_pass_zero__ind__individuating_self_debias_two_pass_individuating.csv,IT,0,"Individuation, matched IT checkpoint"
winogender,WinoGender,it_1,IT 1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.025,0.025,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__ind__individuating/winogender/winogender/m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating/winogender_metrics_overall_m6_qwen35_27b_two_pass_one__ind__individuating_self_debias_two_pass_individuating.csv,IT,1,"Individuation, matched IT checkpoint"
crowspairs,CrowS-Pairs,base,Base Model Inference,stereotype_preference_pct,Stereotype preference %,50,63.53,13.53,results/new_results/m3_qwen35_27b_base_all5/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_base_crowspairs.csv,Base,,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,icl,ICL,stereotype_preference_pct,Stereotype preference %,50,62.14,12.14,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_qwen35_27b_pt_crowspairs.csv,ICL,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it,DIY IT,stereotype_preference_pct,Stereotype preference %,50,62.67,12.67,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/crows_pairs_metrics_overall_m3_qwen35_27b_ms500_pt_crowspairs.csv,DIY IT,,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_0,No IT 0,stereotype_preference_pct,Stereotype preference %,50,47.02,2.98,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,no_it_1,No IT 1,stereotype_preference_pct,Stereotype preference %,50,46.82,3.18,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_perspective_taking__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,1,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_0,IT 0,stereotype_preference_pct,Stereotype preference %,50,45.42,4.58,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pt__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,0,"Perspective-taking, matched IT checkpoint"
crowspairs,CrowS-Pairs,it_1,IT 1,stereotype_preference_pct,Stereotype preference %,50,43.24,6.76,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__pt__perspective_taking/crowspairs/crows_pairs_metrics_overall_m6_qwen35_27b_two_pass_one__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,1,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,base,Base Model Inference,SS Score,SS Score overall,50,57.574439,7.5744385,results/new_results/m3_qwen35_27b_base_all5/evalshared/stereoset_metrics_m3_qwen35_27b_base_stereoset.csv,Base,,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,icl,ICL,SS Score,SS Score overall,50,59.390613,9.3906127,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/evalshared/stereoset_metrics_m4_baseicl_zero_qwen35_27b_pt_stereoset.csv,ICL,0,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,it,DIY IT,SS Score,SS Score overall,50,57.935897,7.9358967,results/new_results/m3_finetune_qwen35_27b_ms500/evalshared/stereoset_metrics_m3_qwen35_27b_ms500_pt_stereoset.csv,DIY IT,,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,no_it_0,No IT 0,SS Score,SS Score overall,50,48.771401,1.2285992,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,0,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,no_it_1,No IT 1,SS Score,SS Score overall,50,50.131298,0.13129761,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__base_perspective_taking__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__base_perspective_taking__perspective_taking_self_debias_two_pass_perspective_taking.csv,No IT,1,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,it_0,IT 0,SS Score,SS Score overall,50,47.316874,2.6831263,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_zero__pt__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_zero__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,0,"Perspective-taking, matched IT checkpoint"
stereoset,StereoSet,it_1,IT 1,SS Score,SS Score overall,50,48.547563,1.4524371,results/new_results/m6_qwen35_27b_reasoning_plus_original5/m6_qwen35_27b_reasoning_plus_original5_ordered_20260504_220932/m6/eval/m6_qwen35_27b_two_pass_one__pt__perspective_taking/stereoset/stereoset_metrics_m6_qwen35_27b_two_pass_one__pt__perspective_taking_self_debias_two_pass_perspective_taking.csv,IT,1,"Perspective-taking, matched IT checkpoint"
bbq,BBQ Ambig.,base,Base Model Inference,Bias_score_ambig,Bias score ambig.,0,5.708,5.708,results/new_results/m3_qwen35_27b_base_all5/bbq/bbq_metrics_m3_qwen35_27b_base_bbq.csv,Base,,"Perspective-taking, matched IT checkpoint"
bbq,BBQ Ambig.,icl,ICL,Bias_score_ambig,Bias score ambig.,0,12.272,12.272,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/qwen35_27b/bbq/bbq_metrics_m4_baseicl_zero_qwen35_27b_pt_bbq.csv,ICL,0,"Perspective-taking, matched IT checkpoint"
bbq,BBQ Ambig.,it,DIY IT,Bias_score_ambig,Bias score ambig.,0,5.951,5.951,results/new_results/m3_finetune_qwen35_27b_ms500/bbq/bbq_metrics_m3_qwen35_27b_ms500_pt_bbq.csv,DIY IT,,"Perspective-taking, matched IT checkpoint"
